idingreso,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_x,tipo_persona,nombre_proveedor,tipo_documento_proveedor,num_documento_proveedor,direccion_proveedor,telefono_proveedor,email_proveedor,nombre,tipo_documento,num_documento,direccion,telefono,email,clave,estado_y
274992251,Recibo,6073478,,2020-09-24,67.55,76973.05,Pendiente,proveedor,Stephanie Farrell,Pasaporte,185239163890462,"73239 Byrd Burg Suite 053 North Ruben, UT 51066",(713)327,morarichard@gmail.com,Tyler Edwards,Pasaporte,193714198142959,"5340 Rojas Dam Apt. 212 East Adrian, HI 73814",(309)215,morrisgrace@yahoo.com,<memory at 0x14386a5c0>,0
375344453,Recibo,8068372,,2016-03-17,96.3,20109.69,Pendiente,proveedor,Stephanie Farrell,Pasaporte,185239163890462,"73239 Byrd Burg Suite 053 North Ruben, UT 51066",(713)327,morarichard@gmail.com,Eric Austin,DNI,133556946506120,"327 Claire Cliffs Suite 418 Matthewfurt, FL 18022",626.915.,hoffmangary@yahoo.com,<memory at 0x1437fc880>,1
546997379,Ticket de Venta,7484554,,2023-04-24,59.08,45213.93,Cancelada,proveedor,Andrew Holmes,Pasaporte,192373636492453,"219 Evan Causeway Lake Kelly, DC 02335",756-486-,michael12@gmail.com,Kimberly Walker,NIE,181462814302696,"74484 Williams Village New Mark, IN 60405",+1-875-8,abrown@hotmail.com,<memory at 0x1437fee00>,0
455580824,Nota de Crédito,7926936,,2019-02-17,25.03,47515.53,Cancelada,proveedor,Nathan Clark,Tarjeta Residencia,170271662700399,Unit 3364 Box 4882 DPO AA 64739,001-525-,shawn53@hotmail.com,Kyle Richards,Pasaporte,177294469048248,"412 Green Plains Andersonstad, PA 34459",(974)201,kyle36@yahoo.com,<memory at 0x143868dc0>,1
205230018,Ticket de Venta,9619400,,2019-10-11,34.76,20123.57,Cancelada,proveedor,Nathan Clark,Tarjeta Residencia,170271662700399,Unit 3364 Box 4882 DPO AA 64739,001-525-,shawn53@hotmail.com,Paul Robinson,DNI,188317489161544,"44429 Baker Ranch Suite 305 Lucasland, MO 09222",315-287-,cheryl17@gmail.com,<memory at 0x143826f80>,0
401167517,Nota de Crédito,4504735,,2021-04-22,53.13,76986.37,Pendiente,proveedor,James Douglas,Pasaporte,124710700882790,"420 Brent Parkway Apt. 821 Ethanhaven, NV 63095",001-920-,timothyedwards@hotmail.com,Bill Rodriguez,DNI,129744387161382,"54621 Howe Mountains Millerborough, TN 86451",60746436,markmedina@gmail.com,<memory at 0x143826200>,0
241859767,Boleta de Venta,9538730,,2015-07-26,37.86,15165.23,En proceso,proveedor,Dawn Herman,Pasaporte,134004463443362,"2512 George Meadows Kellerstad, ID 21668",641-874-,ycarter@yahoo.com,Ruth Brown,NIE,128629693309651,"8620 Howell Cape South Travisstad, MS 77744",(716)989,lewisbrandy@hotmail.com,<memory at 0x143808880>,0
410748089,Nota de Crédito,8627371,,2018-03-03,3.23,70186.25,Pendiente,proveedor,James Bentley,Tarjeta Residencia,154580025019291,"17175 Williams Plain Kimberlystad, MO 71465",+1-655-6,dylanlowery@hotmail.com,Dennis Landry,DNI,179601236558445,"74414 Hendrix Fields West Adamview, OR 98948",455-887-,amorse@gmail.com,<memory at 0x143801780>,1
779802535,Recibo,7430065,,2015-08-16,45.62,4293.22,En proceso,proveedor,Christopher Mooney,NIE,199942740827201,"51443 Terri Parkways Suite 146 Millsland, NV 47267",867.258.,moodyeric@yahoo.com,Sara Rodriguez,NIE,161775400681099,"3789 George Walk Port Gary, NV 01080",+1-367-7,daniel76@hotmail.com,<memory at 0x14383dd80>,1
526122175,Recibo,7896238,,2020-11-03,99.24,58620.9,En proceso,proveedor,Diane Williams,DNI,195712091688861,"15972 Sean Curve North John, FL 09064",+1-823-7,wstephenson@gmail.com,Jennifer Walker,DNI,105550716599475,USCGC Hudson FPO AE 81641,001-306-,shawn87@yahoo.com,<memory at 0x143817400>,0
754148576,Ticket de Venta,4136130,,2016-12-03,89.44,70807.87,Completada,proveedor,Richard Martin,NIE,116021121571720,"PSC 1004, Box 8549 APO AP 26620",596.811.,andrew23@yahoo.com,Pamela Beltran,DNI,106251508221521,"87018 Calderon Inlet Suite 105 Lake Patricialand, CO 50500",001-962-,ronaldwright@gmail.com,<memory at 0x14383c700>,1
347909352,Ticket de Venta,3273940,,2021-08-13,75.19,860.13,En proceso,proveedor,Robert Reed,Pasaporte,196477325542326,"820 Kelly Curve Apt. 885 North Paulton, NJ 99922",71772911,ythompson@yahoo.com,Darren Barnes,NIE,110269573441200,"9810 Paul Springs Suite 179 Williamsberg, WV 71792",(491)894,lwolfe@hotmail.com,<memory at 0x14383ec80>,1
971091201,Boleta de Venta,2143457,,2018-11-04,55.76,65172.45,En proceso,proveedor,Cathy Stanley,DNI,190667774057167,"17013 David Run Port Robertborough, PR 50393",(866)518,nicholasmoyer@yahoo.com,Cassandra House,DNI,163322605801015,"74746 Zachary Camp Lake Emma, PR 80126",342-358-,ischaefer@yahoo.com,<memory at 0x143833d00>,1
866897161,Ticket de Venta,2911463,,2017-07-11,31.73,90648.34,En proceso,proveedor,Elaine Bean,Pasaporte,197640750215811,"56886 Kimberly Course South Alexander, NC 94743",001-721-,maryjohnson@gmail.com,Chris Dillon,DNI,129567878749063,"PSC 2267, Box 7633 APO AE 42735",94165656,mathissandra@hotmail.com,<memory at 0x1438104c0>,0
970343692,Nota de Débito,6022379,,2018-05-06,29.91,83567.64,Reembolsada,proveedor,Isaiah Baker,DNI,186449925301792,"8288 David Via West Rachelside, PW 97376",358.593.,cmercer@hotmail.com,Michael Mccall,NIE,162972331674351,"1654 Kathleen Underpass East Jenniferborough, SD 20752",64727949,vanessatodd@hotmail.com,<memory at 0x143809000>,1
375069979,Nota de Débito,4924666,,2023-11-24,38.76,79229.05,Reembolsada,proveedor,Mr. Jacob Adams MD,Tarjeta Residencia,167615233432839,"2418 Richardson Corners West Lisaberg, IA 18201",83539970,stephanie82@hotmail.com,Danny Bennett,NIE,185017528687506,"1551 Robertson Flat Powellstad, NC 44516",435.387.,stevecarney@hotmail.com,<memory at 0x143810940>,1
439160102,Nota de Crédito,6104325,,2015-08-05,29.36,10536.69,Cancelada,proveedor,Gregory Turner,Tarjeta Residencia,116755273875732,USCGC Herrera FPO AA 86782,(311)304,emilykline@hotmail.com,Matthew Perez,Pasaporte,170768277953886,"48157 John Land Apt. 758 North Michelle, WA 99680",001-464-,mariamckenzie@gmail.com,<memory at 0x143827400>,0
710284633,Recibo,4003114,,2017-11-27,63.66,47618.89,Completada,proveedor,Philip Barron,Pasaporte,137898606903652,"9375 Philip Terrace Suite 635 Laurieton, SC 34295",(333)906,wandamartin@hotmail.com,Javier Myers,Pasaporte,186383934556841,Unit 5824 Box 2715 DPO AA 02956,533-953-,cwade@gmail.com,<memory at 0x143803700>,1
457573724,Recibo,8486188,,2016-12-10,18.52,56777.93,En proceso,proveedor,Marilyn Baker,NIE,194696983215458,"44222 Scott Islands North Brandon, VA 97288",+1-355-7,christopherthomas@hotmail.com,Tyler Ortega,DNI,115174587290753,"44565 Arroyo Ferry Suite 456 Port Tamaraton, SC 84523",244-818-,jenniferbell@hotmail.com,<memory at 0x143816440>,1
157111646,Nota de Débito,4427065,,2015-04-22,62.43,40498.68,En proceso,proveedor,Ronnie White,Tarjeta Residencia,176846878592575,"614 Garcia Courts Apt. 057 Stephaniestad, NH 69626",001-710-,wbennett@gmail.com,Walter Wright,NIE,199717259653803,"1897 Arnold Forge Williamsfurt, AZ 02267",537.422.,theresa57@gmail.com,<memory at 0x1438037c0>,0
713782634,Boleta de Venta,3601753,,2023-07-17,64.05,2260.85,Pendiente,proveedor,Cassandra Ellis,Pasaporte,161392920626329,"2384 Edgar Square Lake Alishaborough, CO 32319",(812)548,wcollier@yahoo.com,Tyler Lewis,DNI,141103934100453,"PSC 1685, Box 7852 APO AE 42617",(652)803,qpineda@yahoo.com,<memory at 0x143812ec0>,1
252102011,Boleta de Venta,9201002,,2021-09-12,34.81,37704.96,Reembolsada,proveedor,Charlene Gillespie,DNI,127540989857234,"20396 Sims Extensions Smithton, MN 15308",+1-415-3,vmitchell@gmail.com,Carlos Bond,Pasaporte,133813170928300,"268 Lewis Mission Apt. 390 New Saraton, PW 66075",(969)542,anthonyyoung@yahoo.com,<memory at 0x143803880>,1
829545871,Recibo,2850179,,2020-11-02,33.44,11634.59,Cancelada,proveedor,Zachary Warren,NIE,130334959425739,"493 White Drive West Stacyport, PW 90740",718-377-,gonzalezanthony@yahoo.com,Nicholas Norton,DNI,171691972879176,"8547 Nelson Glens East Markmouth, WI 21367",001-536-,christine46@gmail.com,<memory at 0x14380aec0>,1
557948314,Nota de Crédito,7701895,,2021-01-20,71.88,85562.19,En proceso,proveedor,Kristen Carroll,DNI,109862010237725,"1691 James Divide Amyburgh, GA 81719",(397)997,allenkevin@hotmail.com,Christina Barrera,NIE,125913376350905,"629 Hurley Mission Suite 458 Charlesshire, WV 18556",(544)490,zpratt@gmail.com,<memory at 0x143803e80>,1
873020828,Recibo,2098568,,2023-02-15,72.33,7821.77,Completada,proveedor,Nicholas Duran,Pasaporte,170635917729343,"9428 Ashley Forest Suite 016 East Albert, MN 96452",55081631,smithbrittney@hotmail.com,Cheyenne Henderson,NIE,145398654028522,"82548 Kristen Via South Patrick, SD 57058",750-906-,akeller@hotmail.com,<memory at 0x143808dc0>,1
675626515,Recibo,9223688,,2021-05-16,84.79,46439.11,Pendiente,proveedor,Nicholas Duran,Pasaporte,170635917729343,"9428 Ashley Forest Suite 016 East Albert, MN 96452",55081631,smithbrittney@hotmail.com,Christopher Schultz,Pasaporte,165909021343200,Unit 6730 Box 0076 DPO AA 38690,(737)687,tarcher@yahoo.com,<memory at 0x143831d80>,0
801242529,Nota de Crédito,6864271,,2018-07-17,29.66,53043.81,Reembolsada,proveedor,Mary Christian,DNI,131087812053715,"62965 Brooks Gardens Turnerville, MT 54096",(544)720,john99@gmail.com,Renee Reyes,NIE,107038191762843,"336 Christopher Unions Apt. 470 Myersside, PR 01983",001-639-,rhuff@gmail.com,<memory at 0x1438307c0>,1
924169637,Ticket de Venta,4836756,,2020-07-26,82.87,10867.48,En proceso,proveedor,Richard Collins,DNI,137333692742270,"810 Cassandra Neck Apt. 302 North Matthew, CT 45678",761-541-,yjordan@hotmail.com,Scott Thomas,DNI,161840477900734,"34563 Woods Tunnel Daniellemouth, MI 63286",(789)570,herringpatricia@gmail.com,<memory at 0x143869240>,1
877665705,Recibo,6673815,,2018-03-22,32.33,74949.01,Completada,proveedor,Kendra Adams,Pasaporte,180743568952022,"12953 Harper Row Suite 504 Allisonside, VT 13390",+1-974-6,katrinakelly@yahoo.com,Wayne Warner,DNI,127940638706936,"29978 Thompson Village East Matthew, ME 55303",+1-451-2,josephemily@hotmail.com,<memory at 0x143824f40>,1
756025123,Recibo,8611609,,2021-10-09,98.71,29251.34,Cancelada,proveedor,Kendra Adams,Pasaporte,180743568952022,"12953 Harper Row Suite 504 Allisonside, VT 13390",+1-974-6,katrinakelly@yahoo.com,Casey Clark,NIE,199937756799375,USNS Savage FPO AP 00512,+1-590-8,angela22@gmail.com,<memory at 0x1437fcc40>,1
905561526,Recibo,1312159,,2016-01-13,68.6,39606.29,En proceso,proveedor,Julie Spencer,DNI,102971982758649,"482 Wilson Motorway Suite 458 New Alexander, GU 14599",845-424-,wheelerdanielle@yahoo.com,Jennifer Nash,NIE,106390856329912,"183 Carlson Loop Apt. 025 Sawyerview, MO 31119",+1-593-7,jasmine81@yahoo.com,<memory at 0x143803dc0>,0
199491003,Nota de Crédito,8996262,,2019-03-06,71.88,24786.44,En proceso,proveedor,Kelly Cox,NIE,146598146412008,"PSC 7198, Box 1782 APO AA 65619",885.901.,johnsonashley@yahoo.com,William Gibson,Pasaporte,134370201940953,"663 Dustin Corner Suite 158 Kellyville, PR 78738",704.599.,underwoodkelly@yahoo.com,<memory at 0x143812b00>,1
364506571,Nota de Crédito,4584896,,2021-01-01,87.34,18617.36,Pendiente,proveedor,Robert Hodges,Tarjeta Residencia,107293555141897,"46243 Stewart Orchard Apt. 322 North Alexis, IN 62690",968-391-,uking@yahoo.com,Robert Jenkins,DNI,108873267841713,"87643 Bradford Mission North Andrea, SC 93792",+1-456-7,williamspatricia@gmail.com,<memory at 0x143803940>,0
764102099,Recibo,9244098,,2021-08-14,10.17,177.52,Completada,proveedor,Jeanette Robertson MD,Pasaporte,141479044443375,"522 Daryl Village Port Alicia, MS 87210",001-417-,qberg@yahoo.com,Mary Boone,DNI,156287542202034,"22828 Ashlee Crescent North Terri, NM 48696",+1-576-4,lopezdawn@yahoo.com,<memory at 0x14383f1c0>,1
276082225,Factura,2655769,,2017-08-04,22.27,62176.51,Cancelada,proveedor,John Ray,Pasaporte,109870182465752,Unit 5048 Box 9785 DPO AA 41446,509-251-,schultzrichard@gmail.com,Isabel Watson,DNI,158399609660607,"68643 Brian Lodge Jenniferfort, CA 22181",315-771-,craig29@yahoo.com,<memory at 0x143817ac0>,1
945442787,Recibo,4728798,,2023-06-30,2.02,17099.61,En proceso,proveedor,Rebecca Hernandez,Tarjeta Residencia,197444530264357,"40442 Deanna Canyon Amandashire, NH 94741",(893)362,vhuffman@gmail.com,Isabel Watson,DNI,158399609660607,"68643 Brian Lodge Jenniferfort, CA 22181",315-771-,craig29@yahoo.com,<memory at 0x143817ac0>,1
281490935,Ticket de Venta,5199330,,2021-01-25,2.07,90910.98,Completada,proveedor,Jacob Owens,NIE,120659588993469,USNV Merritt FPO AP 87950,90238612,mjohnston@gmail.com,Mrs. Sara Martin DDS,Pasaporte,161954057518331,"36093 Lisa Mews Port Jonathanstad, NJ 53510",+1-822-3,isaac87@hotmail.com,<memory at 0x1438250c0>,0
268264958,Boleta de Venta,5156337,,2020-05-26,98.82,2011.87,Pendiente,proveedor,Colin Jennings,DNI,198806247426295,"738 Brian Square Apt. 507 North Robinland, MO 07492",420-679-,cindysmith@hotmail.com,Patricia Aguirre,DNI,132497583559129,"50475 Shelby Trafficway Suite 117 North Robert, DC 27672",544.809.,khill@gmail.com,<memory at 0x1437febc0>,0
387513891,Factura,5197328,,2022-05-02,78.83,19777.15,Cancelada,proveedor,David Jackson,DNI,171942567147865,"0316 Nancy Ville Steveberg, LA 77273",203.229.,pgarcia@gmail.com,Sandra Proctor,DNI,186484212706520,"00582 Nunez Manors East Jason, LA 24641",330.940.,loripotter@gmail.com,<memory at 0x143824640>,1
574443048,Factura,9201170,,2018-05-04,79.57,44144.73,En proceso,proveedor,Luis Martinez,NIE,153398209239086,"25309 Eric Loop Suite 229 Melissaview, NH 97443",(994)660,natalie57@hotmail.com,Mr. Nicholas Poole,DNI,102313514128683,"68512 Yu Plaza South Samantha, FL 44209",484.665.,gweiss@hotmail.com,<memory at 0x143826500>,1
181581365,Recibo,4265498,,2021-07-14,94.77,52101.72,Pendiente,proveedor,Sara Lynch,Tarjeta Residencia,110843399950192,"7081 Michael Land Suite 943 Oconnorview, IL 77903",91937902,zrivera@gmail.com,Austin Smith,NIE,139223399984931,"0903 Murphy Freeway Clarkmouth, MO 47374",757.787.,nguyenalexandria@yahoo.com,<memory at 0x143851900>,0
521680446,Factura,5375527,,2016-05-30,43.53,27890.97,Cancelada,proveedor,Cathy Richards,NIE,189053958832473,"7016 Powell Drives Apt. 287 North Kaylaton, FM 07790",87849592,yorkjennifer@gmail.com,Linda Mckenzie,NIE,195697763100188,"21844 Jason Crossroad Lake Thomas, OK 83183",001-854-,ysmith@gmail.com,<memory at 0x143832f80>,0
254914118,Nota de Crédito,5600815,,2020-02-13,71.09,71083.85,En proceso,proveedor,Ethan Odonnell,Tarjeta Residencia,195993954684804,Unit 7348 Box 7120 DPO AA 80129,+1-224-4,davisnicholas@hotmail.com,Marilyn Baldwin,DNI,191390629370487,"2998 Webster Mission Apt. 325 Turnerhaven, NJ 92001",+1-903-5,parksandrew@yahoo.com,<memory at 0x143801cc0>,1
692305709,Nota de Crédito,5420840,,2015-05-29,25.82,80961.85,Completada,proveedor,Ethan Odonnell,Tarjeta Residencia,195993954684804,Unit 7348 Box 7120 DPO AA 80129,+1-224-4,davisnicholas@hotmail.com,Vanessa Gray,NIE,148083460208467,"3654 Murphy Roads Apt. 503 West Christopherfurt, AR 00599",372.216.,mhampton@gmail.com,<memory at 0x143852680>,0
863655495,Ticket de Venta,1758769,,2023-06-01,14.01,80779.17,Cancelada,proveedor,Eric Sandoval,DNI,119385356765921,"0732 Scott Tunnel Lake Jamesview, ME 24726",981.244.,figueroakayla@hotmail.com,Mary Hall,Pasaporte,116793903635412,"248 Sean Wall Apt. 837 East Jonathanberg, UT 56065",+1-454-2,randallmann@hotmail.com,<memory at 0x143812680>,1
552720314,Boleta de Venta,4061117,,2020-01-30,55.04,34890.67,En proceso,proveedor,Eric Sandoval,DNI,119385356765921,"0732 Scott Tunnel Lake Jamesview, ME 24726",981.244.,figueroakayla@hotmail.com,Joseph Peterson,NIE,192512558178408,"5405 Tiffany Heights Suite 375 Natalieside, MH 89283",001-715-,brandonlambert@gmail.com,<memory at 0x1437ed9c0>,1
675784294,Recibo,4445763,,2020-08-22,58.87,65415.59,Pendiente,proveedor,Jason Mann,NIE,125389130585146,"20908 John Ridges East Jorge, FL 89587",(823)903,fmorales@hotmail.com,Daniel Foster,DNI,159954025738919,"19922 Christopher Camp Apt. 107 Tylerfort, AL 36104",(351)664,rkramer@gmail.com,<memory at 0x143803580>,1
927819552,Factura,3688217,,2019-05-24,4.62,82694.15,Pendiente,proveedor,Jason Mann,NIE,125389130585146,"20908 John Ridges East Jorge, FL 89587",(823)903,fmorales@hotmail.com,Sarah Page,NIE,115529290005397,"9516 Kayla Port Suite 730 Leemouth, NM 36271",+1-833-4,vcastillo@hotmail.com,<memory at 0x143810ac0>,0
931094166,Nota de Crédito,8658552,,2017-03-09,9.35,31782.3,En proceso,proveedor,Stephanie Morgan,Pasaporte,137310597880781,"878 Zamora Square Apt. 196 New William, NM 87288",(982)428,jeffreypace@gmail.com,Jonathan Ramirez,NIE,104897840912305,"524 Robert Neck Suite 196 Cynthiaberg, MS 72901",+1-643-9,james39@gmail.com,<memory at 0x14380a800>,1
943900317,Nota de Crédito,3767935,,2021-08-15,67.8,38901.31,Cancelada,proveedor,Janet Brown,Tarjeta Residencia,193560652602612,"0234 Jennifer Points New David, KY 64288",001-682-,urichmond@hotmail.com,Karen Walsh,Pasaporte,105015709828257,"44937 Kelly Spur Apt. 164 Kathleenfort, MH 81203",71166082,shawn37@gmail.com,<memory at 0x143817040>,1
283512479,Nota de Crédito,6467200,,2015-10-01,34.18,91630.0,En proceso,proveedor,Antonio Spencer,Tarjeta Residencia,182159044406365,"50439 Clark Spring Suite 470 Port Sarahview, RI 80378",(908)600,murraysheila@gmail.com,Stanley Larson,Pasaporte,179342526449344,"604 Knight View Barberfurt, CO 38980",683.740.,deanna25@gmail.com,<memory at 0x14383f580>,1
779327153,Factura,5289619,,2020-10-27,45.27,95035.98,Pendiente,proveedor,Steven Coleman,DNI,169166435247878,USNV Smith FPO AP 73416,+1-391-8,heather64@hotmail.com,Kristen Hartman,DNI,116418729631624,"6524 Jeffrey Lane Apt. 080 South Ericfurt, FL 42178",573.520.,tylerpruitt@gmail.com,<memory at 0x1438537c0>,0
134964930,Boleta de Venta,2682538,,2019-07-27,94.04,43231.39,En proceso,proveedor,Alicia Walter,Pasaporte,162434203324509,"59635 Devin Pines Suite 271 East Nicholas, AL 25178",(901)514,victorialloyd@yahoo.com,Cody Hayes,NIE,113019438227231,"9063 Raymond Grove Apt. 459 Jasonport, AZ 88626",267-905-,bergadrienne@gmail.com,<memory at 0x143851480>,0
548449988,Factura,6276779,,2018-12-16,69.55,5201.55,Completada,proveedor,Jason Howard,Tarjeta Residencia,120715381698857,Unit 6027 Box 5366 DPO AE 91115,536-588-,robert54@yahoo.com,Sarah Taylor,DNI,148494927915278,Unit 9761 Box 4033 DPO AE 32912,001-862-,allentimothy@hotmail.com,<memory at 0x1437f1840>,1
852442822,Nota de Débito,5633712,,2015-08-17,85.68,66950.5,Reembolsada,proveedor,David Williams,NIE,181929491181698,"52596 David Crest New Emilytown, AK 77295",+1-202-9,jamesoconnor@gmail.com,Sophia Wilkerson,NIE,102850760291474,"38266 Gonzalez Green Suite 586 New Meganstad, NV 56608",809-468-,colejonathan@gmail.com,<memory at 0x143816980>,1
627398343,Boleta de Venta,2977462,,2018-01-01,2.26,32690.28,Pendiente,proveedor,Julia Raymond,DNI,114347801007228,USS Kelly FPO AP 11434,796.557.,dayjonathan@gmail.com,Deborah Cooper,Pasaporte,175073350051314,"078 Nicholas Plaza Apt. 485 Jacksonville, NE 28456",(800)900,hannahward@gmail.com,<memory at 0x143832140>,0
902069961,Ticket de Venta,1865401,,2020-12-17,46.52,24451.91,Cancelada,proveedor,John Smith,DNI,100995841351016,"38298 Campbell Gateway Andersonstad, LA 78806",(552)497,charlotte90@gmail.com,Christina Crawford,DNI,133439786416769,"078 Valentine Radial Apt. 493 Garciaville, NH 09791",856.973.,brownkeith@hotmail.com,<memory at 0x1438022c0>,0
431513310,Recibo,1510117,,2018-07-09,61.35,52373.68,Cancelada,proveedor,Kim Cohen,Pasaporte,165554072767606,"02184 Johnson Circle Port Patriciaborough, DE 84181",001-855-,vegamonica@gmail.com,Tiffany Craig,NIE,178853042966349,"6205 Jonathan Island Suite 443 East James, UT 11874",538.680.,mclaughlinhoward@hotmail.com,<memory at 0x143852380>,0
835327730,Recibo,9045725,,2017-07-23,44.24,49768.42,Pendiente,proveedor,Laurie Delgado,DNI,199230707071857,"6663 Sims Harbor North Ryan, LA 05377",919-450-,alvarezjessica@yahoo.com,Cheryl Mullins,NIE,128841721156781,"3779 Ryan Ports Apt. 689 North Nathanielmouth, OR 01949",832-542-,combsbilly@yahoo.com,<memory at 0x1438171c0>,0
515925751,Boleta de Venta,9121513,,2018-01-10,1.31,77257.4,Reembolsada,proveedor,Erica Berg,Tarjeta Residencia,110039030011847,"481 Katelyn Springs Gregoryberg, WV 55564",715-975-,piercejanice@yahoo.com,Larry Mitchell,Pasaporte,147781951909395,"88515 Jillian Islands North Ronaldborough, MD 51501",350.821.,keithfoster@gmail.com,<memory at 0x143832b00>,1
662728465,Recibo,2090755,,2017-08-01,32.71,45956.34,Cancelada,proveedor,Summer Woods,Pasaporte,145347502142725,"41595 Lauren Mount Suite 576 Scottton, MH 86406",+1-665-6,amberware@yahoo.com,Paige Carter,Pasaporte,107645809878689,"847 Casey Oval East Terriborough, HI 45392",444-787-,thomaskatherine@hotmail.com,<memory at 0x14383e800>,1
831946519,Recibo,4013836,,2017-07-20,10.84,68765.52,En proceso,proveedor,Garrett Jordan,NIE,106968732972594,"0161 Cynthia Ford South Lisaberg, IA 04899",(340)722,gjensen@hotmail.com,Sara Wilson,NIE,129361656982390,"7363 Angela Pines Apt. 576 East Virginiaton, OR 15804",+1-925-7,judith42@gmail.com,<memory at 0x14380bf40>,0
804509467,Nota de Débito,8709908,,2022-02-21,51.27,33038.0,Completada,proveedor,Sarah Lopez,DNI,169566605269693,"9857 Jennifer Way Apt. 324 East Jennifer, PW 75837",+1-682-7,hernandezjenny@hotmail.com,Kevin Brady,DNI,128684239864685,"477 Andrews Shore Jonestown, OH 28555",001-532-,anthony42@yahoo.com,<memory at 0x14380bac0>,0
149452573,Nota de Crédito,8523538,,2015-02-20,93.66,68563.81,Completada,proveedor,John Smith,NIE,134488166224133,"7157 Steven Locks Suite 444 Lake Robert, VT 62412",449.434.,lewiscameron@yahoo.com,Jimmy Jenkins,NIE,123042322570930,"9810 Knight Junction North Thomas, NV 90498",001-338-,hessandres@hotmail.com,<memory at 0x14383ed40>,1
199268125,Recibo,7483156,,2016-12-01,11.95,32957.87,Pendiente,proveedor,Michael Hill DVM,DNI,185388020751173,"5231 Mendoza Junction Lake Melissaburgh, CA 48957",544.908.,wlawrence@yahoo.com,Daniel Johnson,NIE,143397562356354,"9176 Gonzalez Squares Jamesborough, OK 43969",95798263,shawryan@gmail.com,<memory at 0x143802440>,1
430501664,Recibo,2998040,,2015-03-06,30.32,37649.54,En proceso,proveedor,Laura Ross,NIE,106239661445266,"521 Martinez Glens Shannonburgh, UT 48272",(922)438,cmurphy@gmail.com,Kim Schwartz,DNI,174339731012109,"17895 Jeffrey Station Apt. 026 Curtisside, IL 98693",(981)757,rdavenport@gmail.com,<memory at 0x1437ffdc0>,0
618534705,Boleta de Venta,9377586,,2020-12-05,33.64,10243.85,Cancelada,proveedor,Sarah Dawson,NIE,183019174287875,"3546 Kim Plaza Apt. 168 South Margarethaven, WY 67292",44073146,jasonbrown@gmail.com,Amanda Fleming,DNI,101859854629420,"663 Gentry Mills New Katherine, WV 27402",262.576.,brianyoung@yahoo.com,<memory at 0x143800880>,0
499291973,Factura,1386302,,2023-11-13,99.71,11686.95,Completada,proveedor,Timothy Hernandez,Pasaporte,163054694066214,"666 Barbara Haven North Robert, NY 06650",337.291.,brenda51@gmail.com,Anna Thompson,Pasaporte,114097273517641,USS Lopez FPO AE 52677,(960)259,toddmatthews@yahoo.com,<memory at 0x14383c1c0>,1
693118864,Recibo,8052624,,2017-04-09,80.82,94408.89,Completada,proveedor,Jennifer Stone,DNI,191446481773374,USCGC Rodriguez FPO AE 29069,255.502.,jacksonsmith@gmail.com,Anna Thompson,Pasaporte,114097273517641,USS Lopez FPO AE 52677,(960)259,toddmatthews@yahoo.com,<memory at 0x14383c1c0>,1
187729741,Nota de Débito,9215818,,2022-12-13,60.2,93813.96,En proceso,proveedor,Angel Morales,DNI,136799067817107,"477 Marks Manor Apt. 954 South Kaylashire, TN 60816",(319)685,amber86@gmail.com,Erik Brown,NIE,152164058115759,"2891 Cole Burgs Oliverborough, SC 48263",900-281-,laurenmcclure@hotmail.com,<memory at 0x14383eb00>,1
380895059,Boleta de Venta,3151714,,2017-09-03,47.43,40280.02,En proceso,proveedor,Andrew White,DNI,160747720298559,"31071 Martin Falls Cunninghamburgh, IA 21258",532.988.,xcolon@hotmail.com,Jessica Morales,Pasaporte,129522811501333,"34587 Brenda Roads Amyville, NJ 47418",(740)390,oneilljesus@hotmail.com,<memory at 0x143809e40>,0
360822629,Factura,8400762,,2021-08-08,96.69,15060.55,Reembolsada,proveedor,Tonya Soto,DNI,190707195137509,"1534 Walker Plain Aprilbury, PA 04580",290.298.,cgriffin@yahoo.com,Daniel Garrett,NIE,109386730623686,"899 Ashley Track Kristopherbury, WA 51306",+1-899-3,melissarice@hotmail.com,<memory at 0x143808340>,0
330956735,Nota de Crédito,8914885,,2021-06-07,11.2,44135.06,En proceso,proveedor,Tonya Soto,DNI,190707195137509,"1534 Walker Plain Aprilbury, PA 04580",290.298.,cgriffin@yahoo.com,Carol Wagner,Pasaporte,194708967098381,"97336 Sarah Gardens Lake Brittany, NC 99665",001-817-,nbeck@yahoo.com,<memory at 0x14370f280>,0
941940673,Nota de Débito,5504965,,2019-11-26,93.17,14139.49,Completada,proveedor,Tonya Soto,DNI,190707195137509,"1534 Walker Plain Aprilbury, PA 04580",290.298.,cgriffin@yahoo.com,Patrick Adams,Pasaporte,116975923963545,"6325 West Street North Emma, TN 31148",412.230.,aaguirre@gmail.com,<memory at 0x14383e500>,1
424529767,Nota de Crédito,4396924,,2016-06-13,25.59,28232.72,Pendiente,proveedor,William Chavez,DNI,142061755409499,"20945 Ramirez Light Greerborough, SD 89481",001-920-,stephenconner@gmail.com,Eddie West,DNI,168290387289156,Unit 8871 Box 9761 DPO AP 77656,+1-484-9,xjackson@gmail.com,<memory at 0x143814f40>,0
