idventa,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_venta,tipo_persona,nombre_cliente,tipo_documento_cliente,num_documento_cliente,direccion_cliente,telefono_cliente,email_cliente,nombre_usuario,tipo_documento_usuario,num_documento_usuario,direccion_usuario,telefono_usuario,email_usuario,clave,estado_cliente
292276,Recibo,8775059,91065760,2023-10-19,2.3,75575.24,Cancelada,cliente,Matthew King,Pasaporte,116874359061331,"504 Davis Greens Suite 951 Lake Amandatown, SD 83538",347.927.,imaldonado@hotmail.com,Sarah Stevenson,Pasaporte,143346566738827,"PSC 1072, Box 1690 APO AA 92432",51762074,adamwall@gmail.com,<memory at 0x11df1f340>,1
894390,Nota de Crédito,5889428,40037792,2016-05-14,33.92,97646.72,Pendiente,cliente,Kelli Harris,Pasaporte,105770170681184,"403 James Plain Apt. 980 Michaelland, NM 10510",001-785-,adamkennedy@gmail.com,Melissa Herrera,NIE,113123022056260,"647 Cynthia Expressway Suite 671 South Amber, MO 02899",(433)906,pcantrell@hotmail.com,<memory at 0x11df1da80>,1
618413,Nota de Crédito,5296039,70571952,2022-10-23,12.13,50805.88,Reembolsada,cliente,Kelli Harris,Pasaporte,105770170681184,"403 James Plain Apt. 980 Michaelland, NM 10510",001-785-,adamkennedy@gmail.com,Amanda Foster,Pasaporte,115239166803693,"85436 Rodriguez Shores Suite 361 North Loriport, MO 38950",+1-429-4,qparsons@yahoo.com,<memory at 0x11df4b040>,0
333244,Factura,2284968,93308337,2021-05-21,45.99,27467.4,Completada,cliente,Todd Griffin,Tarjeta Residencia,191484383639054,"4597 Dean Spurs Mcmahonberg, PR 22046",981-782-,walkergeorge@yahoo.com,Toni Kelley,Pasaporte,181138162888335,"63173 English Brooks Apt. 370 Rebeccaside, SC 39776",001-507-,aliciascott@hotmail.com,<memory at 0x11df48d00>,1
374444,Nota de Crédito,3747469,70880915,2018-02-07,63.15,71938.06,Cancelada,cliente,Todd Griffin,Tarjeta Residencia,191484383639054,"4597 Dean Spurs Mcmahonberg, PR 22046",981-782-,walkergeorge@yahoo.com,Linda Wilson,DNI,167629269298250,"270 Andrea Stravenue Thomasborough, LA 64674",001-860-,gainesrichard@yahoo.com,<memory at 0x11df23700>,1
327580,Recibo,1333135,83093398,2020-03-09,7.81,30639.68,Cancelada,cliente,Travis Maxwell,Pasaporte,178640432546505,"663 Rose Ferry Suite 999 South Eric, NC 07069",+1-452-9,moorekelly@gmail.com,Michael Rocha,DNI,155653962596040,"80758 Deborah Station Kingchester, DE 94756",+1-803-9,ashleymclean@hotmail.com,<memory at 0x11df4a500>,1
648697,Ticket de Venta,8668631,44418523,2017-04-25,48.0,41316.73,Cancelada,cliente,Daniel Christian,NIE,174602154085622,"0112 Jonathan Port Bryanttown, PW 43898",35652953,fergusoncharles@gmail.com,Timothy Rogers,Pasaporte,103411094778495,"71605 John Landing Suite 830 Fordshire, MA 93234",224-561-,kimberly36@hotmail.com,<memory at 0x11df14e80>,0
652800,Nota de Débito,7386593,77168098,2016-09-10,18.92,66056.16,Reembolsada,cliente,Brianna Miller,Tarjeta Residencia,159482125898803,"797 Mitchell Land Port Kevin, OH 23411",727.952.,cathy29@gmail.com,Ashley Ballard,Pasaporte,145294967545236,"26962 Fowler Ridges Kathleenfurt, WY 74367",+1-969-7,ocoleman@hotmail.com,<memory at 0x11df37040>,0
478762,Nota de Débito,4775433,32454159,2017-05-04,20.03,67558.34,En proceso,cliente,Rebecca Brown,Pasaporte,111306601953361,"85967 Ashley Creek North Petertown, TX 62051",+1-322-4,james04@hotmail.com,Ashley Ballard,Pasaporte,145294967545236,"26962 Fowler Ridges Kathleenfurt, WY 74367",+1-969-7,ocoleman@hotmail.com,<memory at 0x11df37040>,0
683544,Boleta de Venta,4074994,23162358,2015-07-15,3.38,98280.09,Reembolsada,cliente,Jennifer Coleman,Pasaporte,194758984892809,"9705 Mitchell Lights Simpsontown, AL 05239",789-917-,dunlaptina@gmail.com,Kimberly Palmer,NIE,186127912163187,"7109 Perez Union West Karahaven, NV 83647",418.923.,icastillo@yahoo.com,<memory at 0x11df5ea40>,0
497178,Ticket de Venta,7146996,92663287,2015-09-03,96.9,6747.82,Cancelada,cliente,Laura Yang,NIE,169836107356539,"32318 Gutierrez Run Suite 140 Lake Pamela, NM 66692",(841)812,gtaylor@hotmail.com,Alex Snyder,DNI,102479729278560,"7904 Wendy Fort Apt. 978 Michaelfurt, MT 25468",001-972-,cheryllewis@hotmail.com,<memory at 0x11df3f940>,0
200223,Recibo,5215740,14450178,2021-07-20,45.82,66121.62,En proceso,cliente,James Sparks,Pasaporte,125392118885128,"80473 Robert Fields Apt. 996 Christinatown, PA 53433",430.371.,hbernard@hotmail.com,Sheila Miller,NIE,106947377731744,"26146 Johnson Haven New Jeffery, HI 02325",(762)920,garcialuke@gmail.com,<memory at 0x11defeb00>,1
409124,Factura,9166340,13870601,2021-07-17,0.59,61278.19,Reembolsada,cliente,Mrs. Gabrielle Ho,DNI,180521913353617,"035 Obrien Forges Apt. 416 South Jessica, VI 24226",001-456-,joybuchanan@hotmail.com,Rachel Johnson,NIE,108456027306519,"3349 Dustin Port East Timothyfurt, HI 07768",258.487.,gferguson@hotmail.com,<memory at 0x11df0ebc0>,1
476709,Factura,3436038,57306634,2021-11-30,25.85,26207.16,Pendiente,cliente,Michael Smith,Tarjeta Residencia,136069022464112,"4977 Jeffrey Hills Holmesmouth, AK 67395",+1-939-6,hchoi@gmail.com,Elizabeth Stein,NIE,138604851126612,"16094 Graham Park South Erin, GA 21290",570-954-,davidwhite@gmail.com,<memory at 0x11df02e00>,1
392756,Nota de Crédito,9766422,80596494,2015-07-25,76.88,86637.93,Reembolsada,cliente,Emily Levy,Pasaporte,199419966334746,"246 Lee Wells Suite 076 Matthewfurt, VA 54917",71993589,danielle97@hotmail.com,Melissa Farrell,DNI,152888926857020,"23545 Schmidt Mission Suite 912 Samuelchester, KY 85013",847.768.,maynardcheryl@gmail.com,<memory at 0x11df5d480>,0
802365,Factura,5668381,40111649,2016-12-10,53.86,30968.23,Cancelada,cliente,Brandon Hicks,Tarjeta Residencia,164006772767913,"305 Fitzgerald Islands Apt. 021 New Justin, CA 17331",580.649.,jmorris@gmail.com,Cole Mendoza,Pasaporte,180760359457275,USS Stevens FPO AA 99560,+1-955-3,kristinaglover@gmail.com,<memory at 0x11df0e500>,1
294466,Ticket de Venta,8068644,61005349,2020-12-03,67.87,52922.66,Reembolsada,cliente,Matthew Wright,Pasaporte,135024793120092,"2303 Renee Villages Apt. 049 Floreschester, ME 73331",864.692.,dlopez@hotmail.com,Jason Sanders,NIE,151021600576225,"2878 Michael Spur Lake William, NM 94642",001-595-,susan78@yahoo.com,<memory at 0x11df17400>,0
347727,Recibo,7511600,51652147,2021-01-24,60.61,80589.72,Completada,cliente,Brittney Carroll,Pasaporte,166069396482105,"237 Yoder Route Fullermouth, NJ 57715",458.961.,blankenshipnancy@hotmail.com,Christopher Patterson,DNI,120607741722503,"696 James Crescent Shawnside, OH 61874",682.421.,parmstrong@gmail.com,<memory at 0x11df5f100>,0
779863,Boleta de Venta,8902194,90256952,2020-01-16,85.45,42802.37,Completada,cliente,Charlotte Shepherd,NIE,154218177093378,"63849 Phyllis Track Smithland, WA 56328",+1-911-3,agardner@yahoo.com,Julian Oconnell,Pasaporte,108815735473460,USNV Cohen FPO AE 96077,(314)983,kfisher@hotmail.com,<memory at 0x11df34f40>,0
520189,Nota de Débito,5842942,19916799,2020-10-19,73.75,13584.98,Cancelada,cliente,Charlotte Shepherd,NIE,154218177093378,"63849 Phyllis Track Smithland, WA 56328",+1-911-3,agardner@yahoo.com,Aaron Powell,DNI,165030346269291,Unit 8839 Box 8129 DPO AP 05377,+1-650-8,ricardoosborne@yahoo.com,<memory at 0x11df144c0>,0
771686,Nota de Débito,9676351,21112385,2020-09-12,8.08,54076.52,Pendiente,cliente,Larry Schroeder,Pasaporte,170113498317575,"369 Hernandez Key Port Danielport, WY 22267",+1-680-4,alexdavis@hotmail.com,Mr. James Mccarthy PhD,Pasaporte,191006171331864,"124 Tanner Stream Suite 939 Wilsonport, PW 63363",209.782.,rickey89@yahoo.com,<memory at 0x11df34340>,0
173685,Factura,5920333,91160136,2018-03-28,11.89,62782.39,En proceso,cliente,Dan Hernandez,DNI,182064191703046,"527 Diane Locks Suite 818 Emilyfurt, VA 16746",310.228.,rmoody@yahoo.com,Justin Greer,DNI,183927786057338,"0995 Holland Center Bartonfurt, MO 92160",+1-654-6,bpowers@hotmail.com,<memory at 0x11df48700>,0
263825,Ticket de Venta,2131560,93714025,2021-03-07,41.66,42764.56,Reembolsada,cliente,Paul Ruiz,Pasaporte,181067662385939,"365 Karen Green Suite 713 New Bruceburgh, MO 64258",+1-415-8,jeremy73@yahoo.com,Brian Sutton,DNI,157065061243789,"2171 Evans Fall Suite 838 New Nicole, KS 26224",890-535-,gonzalezwilliam@yahoo.com,<memory at 0x11df1f400>,0
921466,Factura,4833128,89321469,2017-09-15,57.25,96541.2,Reembolsada,cliente,Paul Ruiz,Pasaporte,181067662385939,"365 Karen Green Suite 713 New Bruceburgh, MO 64258",+1-415-8,jeremy73@yahoo.com,Michael Rowland,NIE,178233753763038,"37655 Johnson Ways West Douglas, PR 63969",661-906-,mwilson@yahoo.com,<memory at 0x11df2ad40>,0
194217,Recibo,9338504,39038607,2018-03-11,43.86,77534.77,Reembolsada,cliente,Heather Dennis,Pasaporte,199561862909790,"12161 Gabriela Mountain West Royfort, GU 75761",661-447-,rileymichael@gmail.com,Bryan Brown,Pasaporte,174983465000557,"862 Daniel Fork New Kyle, PW 26743",001-692-,hannah60@yahoo.com,<memory at 0x11df3ff40>,1
685748,Ticket de Venta,5873295,91111067,2022-02-07,76.21,52265.29,Cancelada,cliente,Kelly Henry,DNI,117684687588119,Unit 2570 Box 2021 DPO AE 81782,79954900,spencergregory@yahoo.com,Rachael Valencia,DNI,199698219333391,"44894 Wallace Key Branditon, MS 16904",927-873-,dianeperez@hotmail.com,<memory at 0x11df4be80>,1
411330,Nota de Débito,3673771,54306474,2016-05-04,24.57,98922.78,Reembolsada,cliente,Vanessa Gonzalez,Pasaporte,110298652996761,"3644 Edwards Ridges New Anthony, CA 99043",621-629-,reyesrichard@hotmail.com,Scott Davis,NIE,120470432282801,Unit 9972 Box 8461 DPO AP 10362,524.342.,benjaminderek@hotmail.com,<memory at 0x11deff280>,0
688089,Factura,2940887,39735256,2022-08-15,2.65,20903.44,Pendiente,cliente,Kristina Hamilton,NIE,195374982193860,"638 Sean Lodge Port Johnview, ME 29693",303-780-,ralvarez@gmail.com,Amanda Long,NIE,105397339168443,"84680 Mark Manors Port Brianna, HI 07027",001-813-,nbowen@hotmail.com,<memory at 0x11df4a140>,0
581330,Nota de Crédito,6100662,80369344,2018-09-12,95.6,30144.38,Cancelada,cliente,Darryl Barrera,NIE,140910133096621,"7122 Fowler Extensions Suite 381 Nicolemouth, NC 82719",599.563.,sanchezkaren@hotmail.com,Paul Stewart,DNI,128884614241132,"8803 Torres Canyon Apt. 495 Williamberg, IL 50976",(310)977,huntpeter@gmail.com,<memory at 0x11df1e8c0>,1
808947,Boleta de Venta,9924596,96200699,2016-12-18,58.98,18186.15,Pendiente,cliente,Darryl Barrera,NIE,140910133096621,"7122 Fowler Extensions Suite 381 Nicolemouth, NC 82719",599.563.,sanchezkaren@hotmail.com,Joseph Andrade,DNI,108627125964444,"7210 Karen Creek Joelfort, GU 66883",368.975.,brandon19@hotmail.com,<memory at 0x11df493c0>,1
610049,Nota de Débito,7540440,43740905,2017-03-15,35.31,20548.57,Reembolsada,cliente,Jamie Hodge,Pasaporte,185576270463545,"037 Michelle Path East Crystal, MH 65270",348-379-,anne51@gmail.com,Penny Thompson,DNI,197597846596227,"052 Shawn Centers Apt. 647 New Laura, ID 91794",98747381,frostjulia@gmail.com,<memory at 0x11df15000>,1
644869,Nota de Débito,6487773,65947369,2015-03-02,61.12,17252.34,En proceso,cliente,Sarah Reed,Pasaporte,155503376732112,"16723 Baker Stream Suite 165 Perkinsview, MN 85719",877.830.,johncarter@yahoo.com,Rebecca Wilson,Pasaporte,181509100211525,"112 Teresa Underpass Suite 110 Reneebury, GA 68946",+1-592-5,barnettkevin@gmail.com,<memory at 0x11df35480>,1
296722,Nota de Débito,6964970,38561523,2016-09-10,56.09,65795.1,Cancelada,cliente,Tricia Mejia,DNI,181802970577858,"69022 Brianna Greens Port Kevinstad, SD 61967",(803)863,murphyeric@gmail.com,Mark Woods,NIE,121474651759300,"1474 Barbara Square Kristinebury, AK 42228",818-552-,plawson@hotmail.com,<memory at 0x11df16d40>,0
120630,Boleta de Venta,3565345,77180729,2020-08-29,27.57,46449.72,En proceso,cliente,Amy Davis,NIE,160223600734291,"7328 Cynthia Fields Markfurt, KY 73249",001-495-,kimberlyjohnson@yahoo.com,Donna Jackson,NIE,178679174408340,"1418 Mcgrath Branch Aarontown, IA 92700",940.581.,halejennifer@gmail.com,<memory at 0x11defe2c0>,1
833344,Recibo,4769583,36224839,2016-02-28,86.35,37129.3,Completada,cliente,Johnny Porter,NIE,165918657245287,"9250 Hamilton Villages Lake Katie, OK 03359",001-358-,fergusoncarolyn@hotmail.com,Eric Thomas,NIE,182589654446983,"697 Mitchell Keys Brucechester, MT 12409",793.995.,diana85@gmail.com,<memory at 0x11df1f1c0>,1
114505,Recibo,8697663,47050572,2019-07-26,95.52,18937.37,Completada,cliente,Nicholas Newman,DNI,107935880378187,"5258 Melissa Vista Jacksonmouth, FM 42283",(291)786,cherrywilliam@hotmail.com,Jamie Cohen,NIE,170570809912460,"266 Burke Burgs Apt. 108 Mooreborough, AK 59741",(661)875,kayladavis@yahoo.com,<memory at 0x11df28d00>,0
892778,Ticket de Venta,9316185,33470311,2021-08-29,14.54,21331.06,Pendiente,cliente,Brandon Martin II,Tarjeta Residencia,100564486065358,"306 Diaz View West Randyland, GA 97160",001-482-,leebrian@yahoo.com,Thomas Fitzgerald,DNI,150917279961024,"652 Orr Orchard East Krystalfurt, AS 62243",499-695-,jordanrhonda@hotmail.com,<memory at 0x11df70a00>,0
487280,Ticket de Venta,6276958,16586605,2019-04-22,34.3,34480.97,Reembolsada,cliente,Brandon Carter,NIE,169914779943117,"079 Rogers Shoal Suite 742 Johnsonchester, AK 00702",(632)204,brendahowell@hotmail.com,Kim Davis,Pasaporte,107815494322525,"27371 Leah Islands South Ianfort, FM 11359",45195620,jessica09@gmail.com,<memory at 0x11df03040>,0
415616,Factura,2942841,57544570,2016-11-08,66.44,9307.38,En proceso,cliente,Eric Scott,Tarjeta Residencia,130576365781963,Unit 2203 Box 9435 DPO AA 50606,(788)719,xbarry@hotmail.com,Alexis Arellano,Pasaporte,144505594601919,"5738 Duran Knoll Jerryton, MH 28602",001-799-,efreeman@yahoo.com,<memory at 0x11df0d0c0>,1
939914,Factura,5861250,61378436,2016-11-14,34.71,50410.84,En proceso,cliente,Zachary Thompson,NIE,162791474614994,"28355 Randall Springs Apt. 629 Port Jason, FL 13375",664.476.,garciaeduardo@hotmail.com,Adam Zuniga,DNI,197502677863717,"56164 Rowe Glen Suite 649 Port Lance, DC 89771",968-226-,daltonelizabeth@gmail.com,<memory at 0x11df34a00>,1
495511,Nota de Crédito,7214986,50059155,2019-05-27,13.27,85440.83,Completada,cliente,Rachel Jackson,Pasaporte,177010848145220,"4124 Skinner Forges Apt. 921 Lake Charles, MD 73278",875.945.,patriciagay@yahoo.com,Timothy Jones,Pasaporte,143207728995481,"0907 Clark Lake Matthewton, AZ 18422",(469)529,bakercheryl@hotmail.com,<memory at 0x11df29540>,1
763808,Boleta de Venta,8738715,28080026,2022-10-02,48.6,37793.44,Pendiente,cliente,Michael Graham,NIE,112456796627180,"155 Andrew Mission Suite 177 Colinshire, PW 80949",001-914-,markfernandez@gmail.com,Jonathan Downs,Pasaporte,156905026665329,"319 Michael Spring Port Thomasburgh, NY 80669",001-822-,barrymercado@hotmail.com,<memory at 0x11df1ec80>,1
989095,Boleta de Venta,3231652,45254575,2019-07-27,1.36,72712.23,Pendiente,cliente,Anthony Lee,NIE,129628442844109,"91653 Mitchell Pass Johnnyview, TX 51649",29429955,danielgraham@yahoo.com,Garrett Jackson,Pasaporte,161300344473942,"3802 Sandra Island Angelaside, HI 52904",542.798.,mendozawayne@gmail.com,<memory at 0x11df02ec0>,0
933817,Factura,1271728,52330423,2021-06-01,26.8,39658.11,Pendiente,cliente,Hector Williams,NIE,103991702074880,"306 Watts Isle Suite 281 North Denise, CT 38348",001-295-,kayla75@yahoo.com,Kenneth Johnson,NIE,104154778620744,"90604 Denise Port Apt. 920 Lake Michaelborough, DE 57711",(440)904,kathleen54@gmail.com,<memory at 0x11df1dc00>,0
833464,Ticket de Venta,5814195,64985017,2017-07-09,90.37,35504.19,Reembolsada,cliente,Johnathan Morales DDS,Pasaporte,196900659594283,"341 Pamela Plain New Richard, IL 48866",(481)526,whitethomas@hotmail.com,Linda Hardy,Pasaporte,148542047722917,"8940 Chelsea Pike Suite 235 Sanchezview, MI 56551",001-976-,craigjennifer@gmail.com,<memory at 0x11df37580>,1
663487,Ticket de Venta,4589491,69793721,2023-01-01,99.7,14652.21,Pendiente,cliente,Pamela Soto,Tarjeta Residencia,118418841789427,"8193 Davis Fords Suite 868 Pamelaview, WI 71825",94785085,qdrake@hotmail.com,Tyler Madden,Pasaporte,187585451820673,"070 Rasmussen Wall Wileyton, FL 32382",909.317.,wreid@hotmail.com,<memory at 0x11df48a00>,0
743389,Recibo,2987997,74211300,2017-12-30,36.43,58604.0,Pendiente,cliente,Zachary Welch,Pasaporte,111969909897407,"7466 Sanchez Alley Suite 639 Frederickbury, NM 75442",293-957-,scole@gmail.com,Madison Hall,Pasaporte,169268717578932,"91042 Vargas Well South Jamie, UT 72746",957-910-,campbellgail@hotmail.com,<memory at 0x11df16440>,1
778209,Nota de Débito,8161249,51955693,2022-04-28,5.98,41481.74,Cancelada,cliente,Wesley Phillips,NIE,125299356089553,"982 Matthew Crest New Rebecca, MP 33704",982.900.,xfigueroa@yahoo.com,Julia Ellison,DNI,190523989113784,Unit 7718 Box 8626 DPO AP 72278,(778)251,fletcherjason@hotmail.com,<memory at 0x11df20400>,0
358372,Nota de Crédito,4835300,18137074,2017-10-10,53.16,65544.95,En proceso,cliente,Randall Yang,DNI,154216487923083,USS Cunningham FPO AA 37276,60640295,justin48@hotmail.com,Erin Garza,Pasaporte,182587825106757,"42151 Susan Vista Apt. 174 Davisbury, AK 84515",001-422-,cindymiller@yahoo.com,<memory at 0x11df5d600>,1
