idusuario,nombre_usuario,tipo_documento,num_documento,direccion,telefono,email,clave,estado_usuario,nombre_rol,descripcion,estado_rol
3612876,Juan Wood,DNI,104740430637264,"5992 Chad Ferry Suite 382 Port Jenniferview, ND 60970",67578281,jward@hotmail.com,<memory at 0x11dba8580>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4348108,Emma Daniel,NIE,127024513274064,"8967 Kelly Lock Lake Christina, NM 92194",(505)567,pstark@hotmail.com,<memory at 0x11dba8640>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7037140,Mathew Rodriguez,NIE,125999059124440,"42643 Pena Street North Amandahaven, NH 37152",(758)348,patriciaandrade@yahoo.com,<memory at 0x11dba8880>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1476825,Charles Gibson,Pasaporte,162500568039647,"0996 Russell Viaduct Suite 665 Shanemouth, MN 64796",382.312.,kenneth06@gmail.com,<memory at 0x11dba8ac0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3606763,Aaron Pope,DNI,170161102397667,"82409 Wilson Highway Michaelhaven, CA 73756",860.924.,catherinegreen@yahoo.com,<memory at 0x11dba8dc0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7106810,Meghan Thompson,DNI,142690301636850,"64928 Donna Ford Adrianborough, OH 86555",401.914.,crystalcosta@yahoo.com,<memory at 0x11dba9180>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3051774,Jennifer Morales,NIE,147212318236931,"1344 Cook Center Apt. 329 Christinastad, KY 08097",98083272,thomasstevens@gmail.com,<memory at 0x11dba9480>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1634562,Jeremy Mitchell,Pasaporte,117372438448393,"761 Jordan Forges Lake Jessica, WA 29274",+1-946-7,schmidtjeanette@yahoo.com,<memory at 0x11dba9780>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1364250,Jeffery Perez,DNI,150890532419864,"0884 Tiffany Center Martinstad, RI 95363",743.722.,timothy58@yahoo.com,<memory at 0x11dba9f00>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8147232,Linda Sanchez,DNI,117606112323876,"PSC 7211, Box 1795 APO AE 09846",(921)592,katelyn43@hotmail.com,<memory at 0x11dbaa2c0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8010019,Joseph Acosta,NIE,132479360694568,"22842 Huerta Burgs Apt. 964 Port Kimberlymouth, IA 60749",001-821-,svazquez@hotmail.com,<memory at 0x11dbaa440>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9691433,Cameron Thomas,NIE,165729759260979,"831 Bowen Lane Apt. 087 Stevensbury, WI 50685",545.636.,sabrina21@gmail.com,<memory at 0x11dbaa740>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2054459,Clifford Reed,NIE,134050345288006,"75004 Gary Ports Austinton, VI 79569",+1-266-7,gmoore@yahoo.com,<memory at 0x11dbaae00>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9994556,Kelsey Powell,Pasaporte,140312622436679,"825 Michael Mews South Amandashire, KS 62730",001-674-,zbrown@gmail.com,<memory at 0x11dbaaec0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6295875,Scott Guzman,DNI,197750057998671,"99420 Vance Forge Apt. 116 Davidmouth, DE 87006",(998)316,theresa08@gmail.com,<memory at 0x11dbab1c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8012127,Debbie Harrison,NIE,129876275464548,"246 Daniel Estate Apt. 885 Michellemouth, VT 48688",855-287-,christopher99@gmail.com,<memory at 0x11dbab940>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2189702,Sophia Delacruz,DNI,147585198072212,"13404 Jeremy Road Suite 964 West Patriciatown, NJ 14481",001-692-,rwhite@gmail.com,<memory at 0x11dbbcac0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3332492,Rebecca Harvey,DNI,163470379016605,"5696 Davis Spring West Anna, MH 20045",599.246.,tommy54@yahoo.com,<memory at 0x11dbbce80>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7588245,Charlotte Brown,NIE,147552833921446,"9853 Smith Streets Sabrinahaven, NE 18916",454.350.,rioshaley@gmail.com,<memory at 0x11dbbd240>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4350372,Brandon Dudley,DNI,193711973073325,"687 Michael Parks Matatown, FL 52227",+1-857-7,pwright@yahoo.com,<memory at 0x11dbbd540>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2103728,Susan Lopez,NIE,152229022245304,"7012 David Oval North Nancy, SC 93065",213-440-,nicolesanchez@hotmail.com,<memory at 0x11dbbd900>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7408068,Melinda Taylor,DNI,114487380715978,"PSC 2093, Box 6007 APO AP 22708",517-417-,michaelhudson@gmail.com,<memory at 0x11dbbdfc0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9077203,Briana Butler,DNI,134208336425434,"138 Erica Meadows Apt. 264 Tamifort, PR 72481",376.387.,mason89@gmail.com,<memory at 0x11dbbe380>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7090649,Claire Baker,Pasaporte,141181472299486,"0634 Kennedy Ways Wayneberg, HI 30701",762-323-,davidmoore@gmail.com,<memory at 0x11dbbe680>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4778461,Timothy Sanders MD,DNI,145866446068200,"8327 Emily Oval Petersonland, DE 25786",+1-796-7,linda64@yahoo.com,<memory at 0x11dbbe8c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3070452,Sheena Wilson,Pasaporte,142721252702724,"418 Park Street Donaldtown, OK 64751",(268)842,stevenharris@yahoo.com,<memory at 0x11dbbf1c0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6507004,Joyce Sullivan,DNI,152638861941252,"259 Joseph Hills Apt. 405 Thomastown, SC 38479",617.310.,iking@gmail.com,<memory at 0x11dbbf280>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2810367,Joseph Robinson,NIE,121975454437895,"84021 Johnson Crest Chandlerbury, MO 73940",(251)677,marygarcia@hotmail.com,<memory at 0x11dbbf340>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1968641,Sharon Wolfe,DNI,142647442598408,"96915 Ernest Loop Suite 644 West James, WA 29776",001-335-,cartercassandra@gmail.com,<memory at 0x11dbbf400>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5014018,William Hernandez,DNI,143662382844435,"2245 Fletcher Shore East Sherry, FL 62287",393.405.,jennifer42@gmail.com,<memory at 0x11dbbf4c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3731975,James Hernandez,NIE,112195211743765,"727 Jerry Crescent Suite 537 Stevensside, UT 04452",50527706,istevens@hotmail.com,<memory at 0x11dbbf580>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6421006,William Lopez,DNI,113157088389658,"70104 Hernandez Ranch Apt. 330 West Ryan, WV 52771",26784833,amartinez@gmail.com,<memory at 0x11dbbf880>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6011432,Michelle Beasley,Pasaporte,158655416427052,"8102 Mack Valleys Port Harry, WY 83653",+1-784-9,twilson@hotmail.com,<memory at 0x11dbbfe80>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2200105,Michael Humphrey,NIE,149043525376559,"1354 Jonathan Fields Suite 049 Brucemouth, AK 75424",001-461-,kburke@gmail.com,<memory at 0x11dbbff40>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2339369,Mr. David White Jr.,DNI,168970140181043,"07208 Murphy Dale Donaldburgh, AR 17076",001-278-,boydchris@yahoo.com,<memory at 0x11dbd0100>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5710378,Eric Lambert,NIE,111195461657138,"249 Rodriguez Heights Suite 208 Allenborough, RI 02610",271.237.,johnwilcox@yahoo.com,<memory at 0x11dbd01c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2322988,Eric Berg,Pasaporte,171045561705010,"2956 Moore Course Jesseland, NM 10540",70731010,uherring@hotmail.com,<memory at 0x11dbd0280>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5249585,Robert Smith,NIE,105852661307965,"20088 Matthew Street Apt. 666 Jefffort, AZ 67247",(743)960,christopher02@hotmail.com,<memory at 0x11dbd04c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1028667,Kimberly Moore,DNI,167788420194888,"00294 Johnson Mountain Suite 930 Port Melissastad, AR 73033",001-915-,erussell@hotmail.com,<memory at 0x11dbd0880>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5089874,Katherine Hernandez,NIE,120771871973989,"9309 Reynolds Road Sharonborough, WA 84487",648-968-,lgarcia@hotmail.com,<memory at 0x11dbd0f40>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8278625,Holly Grant,NIE,188561581238903,"223 Jack Mews Lopezfurt, AL 79864",653-858-,jonathangaines@hotmail.com,<memory at 0x11dbd1600>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4344418,Jason Elliott,DNI,179673990163066,"122 Reginald Plaza Apt. 891 North Rosebury, AS 27435",584.275.,martinnorma@yahoo.com,<memory at 0x11dbd16c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8282732,Brandon Craig,Pasaporte,187497373676165,"3116 Raymond Prairie North Bryan, ID 51391",494.532.,stoutdavid@hotmail.com,<memory at 0x11dbd1cc0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4401772,Terry Dodson,DNI,124504144329352,"9154 Mccullough Pike Apt. 685 North Michelleberg, GA 11251",904.888.,toni66@yahoo.com,<memory at 0x11dbd1d80>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1424014,Briana James,DNI,161006063678095,"092 Jackson Manors Apt. 362 Masonfurt, MH 88460",+1-977-4,steven15@gmail.com,<memory at 0x11dbd2440>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7848592,Dean White,Pasaporte,109233188295322,"PSC 0427, Box 4135 APO AA 44724",(291)941,gabrielle81@hotmail.com,<memory at 0x11dbd2800>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9497258,Teresa Hunt,NIE,134594810213039,"PSC 4287, Box 9207 APO AP 62679",+1-356-7,tiffanyhernandez@hotmail.com,<memory at 0x11dbd2ec0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8266418,Carol Barrett,DNI,187885783268028,"679 Norton Highway Apt. 424 East Steven, TN 18924",(589)736,hrobbins@hotmail.com,<memory at 0x11dbd3340>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5925581,Ashley Johnson,DNI,100801157540575,"149 Perez Crossroad Howardmouth, MI 20756",001-844-,nboyd@yahoo.com,<memory at 0x11dbd3e80>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2527976,William Jacobs,Pasaporte,118410614383351,"5520 Short Unions South Sierraside, TX 50900",206-896-,julie65@yahoo.com,<memory at 0x11dbe4940>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3740392,Rhonda Schneider,Pasaporte,195572659895033,"223 Amanda Pike Suite 570 South Timothy, VA 31812",673.753.,lesliegreen@hotmail.com,<memory at 0x11dbe4a00>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2333439,Laura Moore DDS,Pasaporte,161849163578116,"822 Carolyn Tunnel Apt. 916 Griffinshire, MT 41974",953.584.,jennifer10@gmail.com,<memory at 0x11dbe4e80>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3744519,Natalie Moore,Pasaporte,120559463719685,"927 Galvan Keys Apt. 601 Port John, ID 53938",463.921.,brandimccoy@gmail.com,<memory at 0x11dbe4f40>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4762380,Ronald Adams,DNI,142197839485701,"436 Moon Field North Johnfurt, OH 15620",207.638.,hawkinsadam@yahoo.com,<memory at 0x11dbe50c0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1579795,Jason Herrera DVM,NIE,106356430252815,"602 Hodge Harbors Apt. 822 Williemouth, MP 67159",+1-870-6,martinjose@hotmail.com,<memory at 0x11dbe5240>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1176355,Fernando Carpenter,Pasaporte,173029005458203,USNV Guerrero FPO AE 64541,(272)468,johnsonjoanne@yahoo.com,<memory at 0x11dbe5600>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9530153,Jesse Oneal,NIE,130854137854755,Unit 0800 Box 3608 DPO AP 42859,553-697-,ylucero@gmail.com,<memory at 0x11dbe5900>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5028652,Chelsea Vargas,NIE,126958915210019,USCGC Duncan FPO AE 84814,681.394.,tandrews@yahoo.com,<memory at 0x11dbe59c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8008493,Stephen Gonzalez,NIE,121629670349605,"5327 Cody Common Apt. 564 North Joseph, LA 71748",+1-717-7,rrobinson@hotmail.com,<memory at 0x11dbe5a80>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9050925,Karen Gomez,NIE,168133902416678,USNV Reed FPO AA 84568,(877)724,cherylsims@gmail.com,<memory at 0x11dbe5b40>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4246341,Christine Reed,NIE,133954068214579,"25154 Little Flat Apt. 788 Richardside, MP 35251",236.880.,esparzanancy@yahoo.com,<memory at 0x11dbe5f00>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7232330,Jason Williams,Pasaporte,102049243042616,"PSC 0464, Box 0324 APO AE 12808",558-929-,jguerrero@gmail.com,<memory at 0x11dbe6140>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3173196,Daniel Jones,Pasaporte,122616529898299,"1853 David Pine Suite 057 Cynthiafurt, MD 39666",(912)991,careybrianna@yahoo.com,<memory at 0x11dbe6200>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3679055,Tyler James,NIE,150474823725888,"2817 Blackwell Springs Apt. 793 Martinbury, CT 36948",516.901.,sarah31@gmail.com,<memory at 0x11dbe62c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8379219,Eric Jones,NIE,195081472119616,"32570 Teresa Stream Suite 249 Lake Ashleyton, DE 99901",+1-612-5,masonconnie@hotmail.com,<memory at 0x11dbe6380>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9808728,Melissa Herrera,NIE,113123022056260,"647 Cynthia Expressway Suite 671 South Amber, MO 02899",(433)906,pcantrell@hotmail.com,<memory at 0x11dbe65c0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8711012,Beverly Gonzalez,NIE,118345652728652,"420 Samantha Hollow Suite 887 West Glenn, KY 44878",319-759-,olivershelby@hotmail.com,<memory at 0x11dbe6a40>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7668587,Brian Douglas,DNI,177259082310477,"6071 Helen Unions Suite 283 Perryshire, PA 47607",001-990-,cparker@gmail.com,<memory at 0x11dbe6b00>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6003583,Mary Garcia,Pasaporte,122656222452578,"45772 Jessica Village Edwinside, AK 12846",+1-978-4,brian13@gmail.com,<memory at 0x11dbe7040>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9808779,Scott Hudson,NIE,110103216991079,"159 Katherine Landing Suite 545 Michaelland, TX 37129",702.461.,normangarcia@hotmail.com,<memory at 0x11dbe71c0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1072014,Christie Little,NIE,157164620546920,"64781 Mark Freeway Jonathanmouth, MH 06118",759.663.,shellyryan@gmail.com,<memory at 0x11dbe7280>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3810196,Michael Morris,Pasaporte,192455396678512,"7643 Phillips Alley East Jaclyn, WI 68158",(993)954,madisonsmith@yahoo.com,<memory at 0x11dbe7700>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6286241,Chad Jensen,NIE,154166198549378,"32120 Kelly Underpass Apt. 099 East Linda, CA 75378",001-786-,tara17@gmail.com,<memory at 0x11dbe7b80>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2073524,David Miles,DNI,139633844429727,"323 John Fields Monicaberg, GU 86772",842-348-,kaylajones@hotmail.com,<memory at 0x11dbfc580>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2022341,Karen Rowland,DNI,178773933015987,"30327 Lindsey Orchard Suite 752 Thomasville, ND 56051",694.270.,aguilarmichelle@yahoo.com,<memory at 0x11dbfcd00>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9933780,Jill Browning,NIE,180284628065225,"918 Patricia Path Suite 934 Shepardville, IA 17091",631.300.,phahn@gmail.com,<memory at 0x11dbfd480>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
